"product_id","title","brand","source","rating","reviews","price","extracted_price","old_price","extracted_old_price","climate_pledge_friendly","rating_numeric","reviews_numeric","ram_gb","display_inches","processor_type","graphics","os","is_refurbished","is_gaming","is_2in1","storage_gb","price_category","rating_category","price_per_ram","price_per_storage","value_score","popularity_tier","product_tier","brand_category","is_sponsored","popularity","product_type","brand_tier"
"B0FY698BK5","hp elite c640 g3 14"" fhd chromebook, intel i5-1245u, 8gb lpddr4x, 1tb storage (64gb emmc+1tb docking station), iris xe graphics, webcam, wi-fi 6e, chrome os, silver | chrome enterprise vpro version","HP","Amazon","4.2","131","$459.00",459,"N/A",0,"False",4.2,131,8,14,"Intel Other","Unknown","Chrome OS",FALSE,FALSE,FALSE,64,"Budget (<$500)","Good (4.0-4.5)",57.375,7.171875,109.285714285714,"Medium (100-999)","Standard","Premium Brand",FALSE,"Popular","Budget Laptop","Premium"
"B0CR9S78Z2","hp 15.6 hd premium chromebook, intel celeron n processor 3.7ghz turbo speed, 8gb ram, 64gb ssd, ultra-fast wifi up to 1700 mbps, chrome os, arctic sliver","HP","Amazon","4.4","4000","$215.00",215,"N/A",0,"False",4.4,4000,8,15.6,"Intel Other","Unknown","Chrome OS",FALSE,FALSE,FALSE,64,"Budget (<$500)","Good (4.0-4.5)",26.875,3.359375,48.8636363636364,"High (1k-9.9k)","Standard","Premium Brand",FALSE,"Very Popular","Budget Laptop","Premium"
"B0CBJ46QZX","lenovo flagship chromebook, 14'' fhd touchscreen slim thin light laptop computer, 8-core mediatek kompanio 520 processor, 4gb ram, 64gb emmc, wifi 6,chrome os, abyss blue","Lenovo","Amazon","4.3","1100","$175.00",175,"$198.70",198.7,"False",4.3,1100,4,NA,"Intel Other","Unknown","Chrome OS",FALSE,FALSE,TRUE,64,"Budget (<$500)","Good (4.0-4.5)",43.75,2.734375,40.6976744186047,"High (1k-9.9k)","2-in-1/Convertible","Premium Brand",FALSE,"Very Popular","2-in-1 Convertible","Premium"
"B0CX28KX1N","acer chromebook plus 514 laptop with google ai – 14"" full hd 1920 x 1080 ips touch display | intel core i3-n305 | 8gb lpddr5 | 128gb ssd | wi-fi 6e | fhd camera | chrome os | cb514-4ht-375z","Acer","Amazon","4.3","633","$334.99",334.99,"$399.99",399.99,"True",4.3,633,8,14,"Intel Core i3","Unknown","Chrome OS",FALSE,FALSE,FALSE,128,"Budget (<$500)","Good (4.0-4.5)",41.87375,2.617109375,77.9046511627907,"Medium (100-999)","Standard","Mid-Tier Brand",FALSE,"Popular","Budget Laptop","Mid"
"B07XK8Z18L","hp chromebook 11 g7 ee 11.6"" chromebook - 1366 x 768 - celeron n4000-4 gb ram - 16 gb flash memory, chrome os, intel uhd graphics 600 - in-plane switching (ips) technology - english keyboard (renewed)","HP","Amazon","4.0","454","$61.00",61,"$199.99",199.99,"False",4,454,4,11.6,"Intel Other","Unknown","Chrome OS",TRUE,FALSE,FALSE,NA,"Budget (<$500)","Average (3.5-4.0)",15.25,NA,15.25,"Medium (100-999)","Standard","Premium Brand",FALSE,"Popular","Budget Laptop","Premium"
"B0D7SK7H8N","lenovo ideapad 3 15.6"" fhd chromebook laptop, intel celeron n4500, intel uhd graphics, 4gb ram, 64gb ssd, usb-a&c, hdmi, wifi, chrome os","Lenovo","Amazon","4.1","30","$157.00",157,"N/A",0,"False",4.1,30,4,15.6,"Intel Other","Unknown","Chrome OS",FALSE,FALSE,FALSE,64,"Budget (<$500)","Good (4.0-4.5)",39.25,2.453125,38.2926829268293,"Low (10-99)","Standard","Premium Brand",FALSE,"Some Reviews","Budget Laptop","Premium"
"B07MQ6Q67J","acer chromebook 11 c732-c6wu 11.6"" lcd chromebook - intel celeron n3350 dual-core (2 core) 1.10 ghz - 4 gb lpddr4-32 gb flash (renewed)","Acer","Amazon","4.1","213","$54.99",54.99,"$189.00",189,"False",4.1,213,4,11.6,"Intel Other","Unknown","Chrome OS",TRUE,FALSE,FALSE,NA,"Budget (<$500)","Good (4.0-4.5)",13.7475,NA,13.4121951219512,"Medium (100-999)","Standard","Mid-Tier Brand",FALSE,"Popular","Budget Laptop","Mid"
"B0DJN234KJ","hp 11.5'' hd brightview chromebook, intel processor up to 2.39ghz, 4gb ram, 16gb storage, ultra-fast wifi, chrome os, dale black(renewed)","HP","Amazon","3.9","108","$75.99",75.99,"$79.99",79.99,"False",3.9,108,4,NA,"Intel Other","Unknown","Chrome OS",TRUE,FALSE,FALSE,NA,"Budget (<$500)","Average (3.5-4.0)",18.9975,NA,19.4846153846154,"Medium (100-999)","Standard","Premium Brand",FALSE,"Popular","Budget Laptop","Premium"
"B08374PJD2","hp chromebook 11 g6 ee 11.6"" chromebook intel celeron 1.10 ghz 4 gb 16 gb chrome os (renewed)","HP","Amazon","4.0","885","$59.00",59,"N/A",0,"False",4,885,4,11.6,"Intel Other","Unknown","Chrome OS",TRUE,FALSE,FALSE,NA,"Budget (<$500)","Average (3.5-4.0)",14.75,NA,14.75,"Medium (100-999)","Standard","Premium Brand",FALSE,"Popular","Budget Laptop","Premium"
"B0C7MR5RDH","hp 2023 chromebook laptop, 14 inch display, intel celeron n4120 processor, 4gb ram, 64gb emmc, intel uhd graphics 600, wifi, bluetooth, chrome os, modern gray","HP","Amazon","4.2","870","$156.00",156,"N/A",0,"False",4.2,870,4,14,"Intel Other","Unknown","Chrome OS",FALSE,FALSE,FALSE,64,"Budget (<$500)","Good (4.0-4.5)",39,2.4375,37.1428571428571,"Medium (100-999)","Standard","Premium Brand",FALSE,"Popular","Budget Laptop","Premium"
"B0CLRT1X23","hp chromebook x360 11 g3 ee 11.6"" touchscreen 2 in 1 chromebook - intel celeron n4020-4gb - 32gb flash memory - intel uhd graphics 600 - chrome os (renewed)","HP","Amazon","4.1","45","$99.99",99.99,"N/A",0,"False",4.1,45,4,11.6,"Intel Other","Unknown","Chrome OS",TRUE,FALSE,TRUE,NA,"Budget (<$500)","Good (4.0-4.5)",24.9975,NA,24.3878048780488,"Low (10-99)","2-in-1/Convertible","Premium Brand",FALSE,"Some Reviews","2-in-1 Convertible","Premium"
"B09GJL4Y8D","asus chromebook flip 14"" fhd touch laptop, mediatek kompanio 520, 4gb ram, 64gb emmc, mediatek integrated graphics, 720p hd webcam, chrome os, wifi 6, gray green(renewed)","ASUS","Amazon","4.4","116","$159.00",159,"N/A",0,"False",4.4,116,4,14,"Unknown","Integrated Graphics","Chrome OS",TRUE,FALSE,FALSE,64,"Budget (<$500)","Good (4.0-4.5)",39.75,2.484375,36.1363636363636,"Medium (100-999)","Standard","Premium Brand",FALSE,"Popular","Budget Laptop","Premium"
"B0FSTCY518","acer 11.6"" lightweight chromebook laptop computer, intel celeron dual core processor, 4gb ram 576gb storage (64gb emmc+512gb docking station set), intel uhd graphics, chrome os, nly earphones, black","Acer","Amazon","N/A","N/A","$259.59",259.59,"N/A",0,"False",NA,NA,4,11.6,"Intel Other","Unknown","Chrome OS",FALSE,FALSE,FALSE,64,"Budget (<$500)",NA,64.8975,4.05609375,NA,"No Reviews","Standard","Mid-Tier Brand",FALSE,"No Reviews","Budget Laptop","Mid"
"B08DZR43H3","acer chromebook 311 c733-c5as 11.6"" chromebook - 1366 x 768 - celeron n4020 - 4 gb ram - 32 gb flash memory - shale black - chrome os - intel uhd graphics 600 - comfyview (renewed)","Acer","Amazon","4.1","100","$57.99",57.99,"$315.00",315,"False",4.1,100,4,11.6,"Intel Other","Unknown","Chrome OS",TRUE,FALSE,FALSE,NA,"Budget (<$500)","Good (4.0-4.5)",14.4975,NA,14.1439024390244,"Medium (100-999)","Standard","Mid-Tier Brand",FALSE,"Popular","Budget Laptop","Mid"
"B0CYJ3W763","hp chromebook plus laptop 15.6 inch intel core i3-n305 8gb lpddr5 ram 128gb ufs uhd graphics chromeos wifi bluetooth usb-c 1080p webcam microsd reader, mineral silver 15a-nb0033dx computer (renewed)","HP","Amazon","4.2","23","$239.99",239.99,"$359.95",359.95,"False",4.2,23,8,15.6,"Intel Core i3","Unknown","Chrome OS",TRUE,FALSE,FALSE,128,"Budget (<$500)","Good (4.0-4.5)",29.99875,1.874921875,57.1404761904762,"Low (10-99)","Standard","Premium Brand",FALSE,"Some Reviews","Budget Laptop","Premium"
"B0FNMJWT4T","hp chromebook 14"" hd laptop for business & students, intel celeron n4120, 4gb lpddr4, 576gb storage(64gb emmc+512gb docking station), uhd graphics, webcam, long battery life, chrome os, modern gray","HP","Amazon","4.5","2800","$215.10",215.1,"$239.00",239,"False",4.5,2800,4,14,"Intel Other","Unknown","Chrome OS",FALSE,FALSE,FALSE,64,"Budget (<$500)","Good (4.0-4.5)",53.775,3.3609375,47.8,"High (1k-9.9k)","Standard","Premium Brand",FALSE,"Very Popular","Budget Laptop","Premium"
"B0DVCDZBWV","acer chromebook plus 515 laptop with google ai – 15.6"" full hd 1920 x 1080 ips touch display | intel core i3-1305u | 8gb lpddr5x | 256gb ssd | wi-fi 6e | fhd camera | chrome os | cb515-2ht-33m4","Acer","Amazon","4.3","633","$406.00",406,"$429.99",429.99,"True",4.3,633,8,15.6,"Intel Core i3","Unknown","Chrome OS",FALSE,FALSE,FALSE,256,"Budget (<$500)","Good (4.0-4.5)",50.75,1.5859375,94.4186046511628,"Medium (100-999)","Standard","Mid-Tier Brand",FALSE,"Popular","Budget Laptop","Mid"
"B0D9Q6B6K1","lenovo chromebook 15 (15.6"" fhd display, 4gb ram, 128gb storage (64gb emmc + 64gb sd card) 2tb cloud storage, intel celeron), home & student laptop, webcam, wi-fi 6, 10-hr long battery life, chrome os","Lenovo","Amazon","4.2","90","$179.98",179.98,"$199.98",199.98,"False",4.2,90,4,15.6,"Intel Other","Unknown","Chrome OS",FALSE,FALSE,FALSE,64,"Budget (<$500)","Good (4.0-4.5)",44.995,2.8121875,42.852380952381,"Low (10-99)","Standard","Premium Brand",FALSE,"Some Reviews","Budget Laptop","Premium"
"B0FRW6N82D","asus 15.6"" fhd ips chromebook plus, intel celeron processor up to 2.79ghz, 4gb ram, 128gb ssd, hdmi, ultra-fast wifi 6, chrome os, star silver, renewed","ASUS","Amazon","5.0","6","$159.99",159.99,"N/A",0,"False",5,6,4,15.6,"Intel Other","Unknown","Chrome OS",TRUE,FALSE,FALSE,128,"Budget (<$500)","Excellent (4.5-5)",39.9975,1.249921875,31.998,"Very Low (<10)","Standard","Premium Brand",FALSE,"Few Reviews","Budget Laptop","Premium"
"B0835RM1L2","lenovo 100e 81er000bus 11.6"" hd chromebook, intel dual-core celeron n3350 1.1 ghz up to 2.4 ghz, 4gb ram, 16gb ssd, bluetooth, usb type c, 802.11ac, webcam, chrome os (renewed)","Lenovo","Amazon","3.9","312","$58.29",58.29,"$268.88",268.88,"False",3.9,312,4,11.6,"Intel Other","Unknown","Chrome OS",TRUE,FALSE,FALSE,NA,"Budget (<$500)","Average (3.5-4.0)",14.5725,NA,14.9461538461538,"Medium (100-999)","Standard","Premium Brand",FALSE,"Popular","Budget Laptop","Premium"
"B0DXV9RLMK","lenovo 15.6""fhd chromebook-intel quad-core n4120(> n4020)4gb ram,320gb storage,(64gb emmc+256gb sdcard),home & student laptop,with privacy camera,wi-fi6,hdmi1.4,chrome os,long battery life,artic grey","Lenovo","Amazon","4.6","179","$229.00",229,"N/A",0,"False",4.6,179,4,15.6,"Intel Other","Unknown","Chrome OS",FALSE,FALSE,FALSE,64,"Budget (<$500)","Excellent (4.5-5)",57.25,3.578125,49.7826086956522,"Medium (100-999)","Standard","Premium Brand",FALSE,"Popular","Budget Laptop","Premium"
"B09BP4LKY4","lenovo 500e chromebook 2nd gen 81mc001eus 11.6"" touchscreen 2 in 1 chromebook - hd - 1366 x 768 - intel celeron n4120 quad-core (4 core) 1.10 ghz - 4 gb ram - 32 gb flash memory - black (renewed)","Lenovo","Amazon","4.3","35","$63.59",63.59,"N/A",0,"False",4.3,35,4,11.6,"Intel Other","Unknown","Chrome OS",TRUE,FALSE,TRUE,NA,"Budget (<$500)","Good (4.0-4.5)",15.8975,NA,14.7883720930233,"Low (10-99)","2-in-1/Convertible","Premium Brand",FALSE,"Some Reviews","2-in-1 Convertible","Premium"
"B09RYP5RLK","acer nx.a94aa.001 2 in 1 chromebook - spin 511 r752t c2yp 11.6'' touchscreen convertible hd 1366 x 768 intel celeron n4020 dual core (2 core) 1.10 ghz 4 gb ram 32 flash, black (renewed)","Acer","Amazon","4.2","73","$84.99",84.99,"N/A",0,"False",4.2,73,4,NA,"Intel Other","Unknown","Chrome OS",TRUE,FALSE,TRUE,NA,"Budget (<$500)","Good (4.0-4.5)",21.2475,NA,20.2357142857143,"Low (10-99)","2-in-1/Convertible","Mid-Tier Brand",FALSE,"Some Reviews","2-in-1 Convertible","Mid"
"B0CNKX4T3Q","acer 2024 chromebook, 15"" hd ips comfyview screen, intel celeron n processor up to 2.70ghz, 4gb lpddr4, 64gb emmc, intel uhd graphics, 6th gen wifi, webcam, chrome os, dove gray(renewed)","Acer","Amazon","4.5","484","$139.99",139.99,"$147.99",147.99,"False",4.5,484,4,15,"Intel Other","Unknown","Chrome OS",TRUE,FALSE,FALSE,64,"Budget (<$500)","Good (4.0-4.5)",34.9975,2.18734375,31.1088888888889,"Medium (100-999)","Standard","Mid-Tier Brand",FALSE,"Popular","Budget Laptop","Mid"
"B0CB96BYRT","lenovo 2024 convertible 2-in-1 lightweight chromebook, 11” hd ips touchscreen, intel processor up to 2.60ghz, 4gb ram, 32gb ssd, super-fast wifi, chrome os, dale black (renewed)","Lenovo","Amazon","4.1","131","$109.99",109.99,"N/A",0,"False",4.1,131,4,11,"Intel Other","Unknown","Chrome OS",TRUE,FALSE,TRUE,NA,"Budget (<$500)","Good (4.0-4.5)",27.4975,NA,26.8268292682927,"Medium (100-999)","2-in-1/Convertible","Premium Brand",FALSE,"Popular","2-in-1 Convertible","Premium"
"B0DJH9WBLW","lenovo chromebook duet - 2025 - convertible laptop - chromeos - 10.95"" wuxga ips touch display - 4gb memory - 64gb storage - mediatek kompanio 838 - luna grey","Lenovo","Amazon","4.1","59","$199.09",199.09,"$265.00",265,"True",4.1,59,4,NA,"Unknown","Unknown","Chrome OS",FALSE,FALSE,TRUE,64,"Budget (<$500)","Good (4.0-4.5)",49.7725,3.11078125,48.5585365853659,"Low (10-99)","2-in-1/Convertible","Premium Brand",FALSE,"Some Reviews","2-in-1 Convertible","Premium"
"B0G5QRJQST","lenovo ideapad 1 student laptop, 15.6"" fhd display, intel dual core processor, 8gb ram,128gb emmc, 1 year office 365, wi-fi 6, sd card reader, w11h, grey, additional 1 yr adp","Lenovo","Amazon","N/A","N/A","$329.00",329,"N/A",0,"False",NA,NA,8,15.6,"Intel Other","Unknown","Unknown",FALSE,FALSE,FALSE,128,"Budget (<$500)",NA,41.125,2.5703125,NA,"No Reviews","Standard","Premium Brand",FALSE,"No Reviews","Budget Laptop","Premium"
"B0DC6LT34G","hp stream 14"" hd brightview laptop, intel processor n150, 16gb ram, 416gb storage (128gb emmc + 288gb docking station set), intel uhd graphics, 720p camera, wi-fi, 1 year office 365, win 11 s, silver","HP","Amazon","4.2","288","$319.00",319,"$399.00",399,"False",4.2,288,16,14,"Intel Other","Unknown","Windows 11",FALSE,FALSE,FALSE,128,"Budget (<$500)","Good (4.0-4.5)",19.9375,2.4921875,75.952380952381,"Medium (100-999)","Standard","Premium Brand",FALSE,"Popular","Budget Laptop","Premium"
"B0FX39RWLQ","hp ultrabook 15.6 fhd touch-screen business laptop computer with microsoft office • 2025/2026 edition • intel 10 cores i5-1334u • 16gb ddr4 ram • 512gb ssd • windows 11 • w/o mouse","HP","Amazon","5.0","10","$499.99",499.99,"$799.99",799.99,"False",5,10,16,15.6,"Intel Other","Unknown","Windows 11",FALSE,FALSE,FALSE,512,"Budget (<$500)","Excellent (4.5-5)",31.249375,0.97654296875,99.998,"Low (10-99)","Standard","Premium Brand",FALSE,"Some Reviews","Budget Laptop","Premium"
"B0DTC5N26L","lenovo slim 7i aura edition - 2025 - copilot+ pc - core ultra 7 processor 256v - 14"" wuxga oled display - 16 gb memory - 1 tb storage - luna grey","Lenovo","Amazon","4.4","27","$1,224.92",1224.92,"$1,299.99",1299.99,"True",4.4,27,16,NA,"Intel Other","Unknown","Unknown",FALSE,FALSE,FALSE,1024,"Premium ($1k-$1.5k)","Good (4.0-4.5)",76.5575,1.1962109375,278.390909090909,"Low (10-99)","Standard","Premium Brand",FALSE,"Some Reviews","Standard Laptop","Premium"
"B0FQ6VSFH3","hp ultrabook 15.6"" fhd laptop for business & academic | powerful intel core i7-1255u up to 4.7ghz | 32gb ram - 1tb storage (512gb pcie ssd&512gb external) | webcam | win11 pro | wowpc bundle","HP","Amazon","4.4","116","$789.99",789.99,"N/A",0,"False",4.4,116,32,15.6,"Intel Core i7","Unknown","Unknown",FALSE,FALSE,FALSE,512,"Mid-Range ($500-$1k)","Good (4.0-4.5)",24.6871875,1.54294921875,179.543181818182,"Medium (100-999)","Standard","Premium Brand",FALSE,"Popular","Workstation","Premium"
"B0F22H6BL8","asus vivobook 14 laptop, copilot+ pc, 14” wuxga 60hz display, amd ryzen ai 7 350 with xdna npu, amd radeon graphics, 16gb ram, 512gb ssd, platinum gold, m1407ka-ps74","ASUS","Amazon","4.2","182","$719.99",719.99,"$849.99",849.99,"True",4.2,182,16,14,"AMD Other","AMD Radeon","Unknown",FALSE,FALSE,FALSE,512,"Mid-Range ($500-$1k)","Good (4.0-4.5)",44.999375,1.40623046875,171.42619047619,"Medium (100-999)","Standard","Premium Brand",FALSE,"Popular","Standard Laptop","Premium"
"B0DTBPC46X","lenovo ideapad slim 3x - 2025 - everyday ai laptop - copilot+ pc - 15.3"" wuxga display - 16 gb memory - 512 gb storage - qualcomm® snapdragon® x - luna grey","Lenovo","Amazon","4.2","70","$603.95",603.95,"$643.29",643.29,"True",4.2,70,16,NA,"Unknown","Unknown","Unknown",FALSE,FALSE,FALSE,512,"Mid-Range ($500-$1k)","Good (4.0-4.5)",37.746875,1.17958984375,143.797619047619,"Low (10-99)","Standard","Premium Brand",FALSE,"Some Reviews","Standard Laptop","Premium"
"B0FXHLD7B1","hp ultrabook 14 laptop computer business study & home 2025, lifetime ms office + windows 11 pro, quad-core intel cpu, 16gb ram, 628gb storage (128gb ufs+500gb ext), wifi 6, hubxcelaccessory, rose gold","HP","Amazon","4.1","29","$296.10",296.1,"$349.00",349,"False",4.1,29,16,NA,"Intel Other","Unknown","Windows 11",FALSE,FALSE,FALSE,128,"Budget (<$500)","Good (4.0-4.5)",18.50625,2.31328125,72.219512195122,"Low (10-99)","Standard","Premium Brand",FALSE,"Some Reviews","Budget Laptop","Premium"
"B07G66MSRH","lenovo x1 carbon 6th generation ultrabook: core i7-8550u, 16gb ram, 512gb ssd, 14inch full hd display, backlit keyboard (renewed)","Lenovo","Amazon","3.8","221","$341.30",341.3,"$959.77",959.77,"False",3.8,221,16,14,"Intel Other","Unknown","Unknown",TRUE,FALSE,FALSE,512,"Budget (<$500)","Average (3.5-4.0)",21.33125,0.6666015625,89.8157894736842,"Medium (100-999)","Standard","Premium Brand",FALSE,"Popular","Budget Laptop","Premium"
"B0FM5KF2F5","hp ultrabook laptop with copilot ai & office 365 • intel 4-core cpu • 1.1tb storage (1tb onedrive and 128gb ssd) • 8gb ram • windows 11 w/o earbuds","HP","Amazon","4.3","47","$299.99",299.99,"N/A",0,"False",4.3,47,8,NA,"Intel Other","Unknown","Windows 11",FALSE,FALSE,FALSE,128,"Budget (<$500)","Good (4.0-4.5)",37.49875,2.343671875,69.7651162790698,"Low (10-99)","Standard","Premium Brand",FALSE,"Some Reviews","Budget Laptop","Premium"
"B0CXKV9TSN","microsoft surface laptop (2024), windows 11 copilot+ pc, 13.8"" touchscreen display, snapdragon x plus (10 core), 16gb ram, 512gb ssd storage, dune","Microsoft","Amazon","4.3","874","$932.00",932,"$1,199.99",1199.99,"True",4.3,874,16,13.8,"Intel Other","Unknown","Windows 11",FALSE,FALSE,TRUE,512,"Mid-Range ($500-$1k)","Good (4.0-4.5)",58.25,1.8203125,216.744186046512,"Medium (100-999)","2-in-1/Convertible","Premium Brand",FALSE,"Popular","2-in-1 Convertible","Premium"
"B0F4GTHHCZ","hp omnibook 5 14 inch next gen ai pc, oled display, snapdragon x plus x1p-42-100, 16 gb ram, 1 tb ssd, qualcomm adreno gpu, windows 11 home, copilot+ pc, glacier silver, 14-he0099nr","HP","Amazon","4.4","66","$529.99",529.99,"$579.99",579.99,"False",4.4,66,16,14,"Unknown","Unknown","Windows 11",FALSE,FALSE,FALSE,1024,"Mid-Range ($500-$1k)","Good (4.0-4.5)",33.124375,0.517568359375,120.452272727273,"Low (10-99)","Standard","Premium Brand",FALSE,"Some Reviews","Standard Laptop","Premium"
"B0FWKTZPHF","hp ultrabook 15.6"" business laptop computer with microsoft 365 • 2025/2026 edition • copilot ai • intel 4-core n100 cpu • 1.1tb storage (1tb onedrive + 128gb ufs) • 16gb ram • windows 11 • w/o mouse","HP","Amazon","3.8","8","$359.99",359.99,"N/A",0,"False",3.8,8,16,15.6,"Intel Other","Unknown","Windows 11",FALSE,FALSE,FALSE,128,"Budget (<$500)","Average (3.5-4.0)",22.499375,2.812421875,94.7342105263158,"Very Low (<10)","Standard","Premium Brand",FALSE,"Few Reviews","Budget Laptop","Premium"
"B0FPCBN36M","dell 16-inch touchscreen business laptop - amd ryzen 7 250(beat core 7 150u)| 16 tops npu | ai copilot key | 16"" fhd+ display |backlit kb|win 11 pro|carbon black(32gb ddr5 | 2tb ssd)","Dell","Amazon","5.0","1","$1,049.99",1049.99,"$4,499.99",4499.99,"False",5,1,32,16,"AMD Ryzen 7","Unknown","Windows 11",FALSE,FALSE,TRUE,2048,"Premium ($1k-$1.5k)","Excellent (4.5-5)",32.8121875,0.5126904296875,209.998,"Very Low (<10)","2-in-1/Convertible","Premium Brand",FALSE,"Few Reviews","2-in-1 Convertible","Premium"
"B0FCYYQ8LG","hp 14 ultrabook • back to school limited edition w/microsoft 365 • intel 4-core cpu • 16gb ram • 1.6tb storage (128gb onboard w/ 512gb portable drive + 1tb onedrive) • sky blue • win 11","HP","Amazon","5.0","6","$359.99",359.99,"N/A",0,"False",5,6,16,NA,"Intel Other","Unknown","Windows 11",FALSE,FALSE,FALSE,6144,"Budget (<$500)","Excellent (4.5-5)",22.499375,0.0585921223958333,71.998,"Very Low (<10)","Standard","Premium Brand",FALSE,"Few Reviews","Budget Laptop","Premium"
"B0F8L28M1X","hp 14 ultrabook • intel 4-core n150 • microsoft 365 • copilot ai • 16gb ram • 1.6tb storage (128gb ssd + 512gb portable + 1tb onedrive) • wi-fi 6 • 12 hr battery • rose gold • w/wowpc bundle • win 11","HP","Amazon","4.7","26","$347.00",347,"N/A",0,"False",4.7,26,16,NA,"Intel Other","Unknown","Windows 11",FALSE,FALSE,FALSE,128,"Budget (<$500)","Excellent (4.5-5)",21.6875,2.7109375,73.8297872340426,"Low (10-99)","Standard","Premium Brand",FALSE,"Some Reviews","Budget Laptop","Premium"
"B0FXHP6Y9F","hp ultrabook 14 laptop computer business study & home 2025, lifetime ms office + windows 11 pro, quad-core intel cpu, 16gb ram & 628gb storage (128gb ufs+500gb ext), wifi 6, hubxcelaccessory, lavender","HP","Amazon","4.1","29","$296.10",296.1,"$349.00",349,"False",4.1,29,16,NA,"Intel Other","Unknown","Windows 11",FALSE,FALSE,FALSE,128,"Budget (<$500)","Good (4.0-4.5)",18.50625,2.31328125,72.219512195122,"Low (10-99)","Standard","Premium Brand",FALSE,"Some Reviews","Budget Laptop","Premium"
"B0G3Y18LNK","hp ultrabook laptop with copilot ai & office 365 • intel high performance cpu • 16gb ram • 1.3tb storage (320gb ssd and 1tb onedrive) • windows 11 w/o earbuds","HP","Amazon","4.1","91","$339.99",339.99,"N/A",0,"False",4.1,91,16,NA,"Intel Other","Unknown","Windows 11",FALSE,FALSE,FALSE,320,"Budget (<$500)","Good (4.0-4.5)",21.249375,1.06246875,82.9243902439025,"Low (10-99)","Standard","Premium Brand",FALSE,"Some Reviews","Budget Laptop","Premium"
"B0FCYWPVDW","hp 14 ultrabook • back to school limited edition w/microsoft 365 • intel 4-core cpu • 32gb ram • 1.6tb storage (128gb onboard w/ 512gb portable drive + 1tb onedrive) • win 11","HP","Amazon","4.4","277","$459.99",459.99,"N/A",0,"False",4.4,277,32,NA,"Intel Other","Unknown","Windows 11",FALSE,FALSE,FALSE,6144,"Budget (<$500)","Good (4.0-4.5)",14.3746875,0.0748681640625,104.543181818182,"Medium (100-999)","Workstation","Premium Brand",FALSE,"Popular","Workstation","Premium"
"B0FP1ZNR66","laptop ultrabook, amd ryzen7 8745hs, 14in 2560×1600 qhd, backlit keyboard, radeon 780m graphics, 16gb ddr5 5600mhz ram, 512gb pcie ssd, portable student/home/business/workstation/gaming【u4e】","Generic Laptop","Amazon","5.0","2","$511.09",511.09,"$537.99",537.99,"False",5,2,16,NA,"AMD Other","AMD Radeon","Unknown",FALSE,TRUE,FALSE,512,"Mid-Range ($500-$1k)","Excellent (4.5-5)",31.943125,0.99822265625,102.218,"Very Low (<10)","Gaming","Other Brand",FALSE,"Few Reviews","Gaming Laptop","Other Brand"
"B09THT8885","dell latitude 7390 ultrabook | intel core i7 8th gen quad core cpu | 16 gb ram - 1 tb ssd | 13.3"" touchscreen fhd display with webcam | wi-fi | bluetooth | microsoft office | windows 11 (renewed)","Dell","Amazon","4.0","220","$386.21",386.21,"N/A",0,"False",4,220,16,13.3,"Intel Core i7","Unknown","Windows 11",TRUE,FALSE,TRUE,1024,"Budget (<$500)","Average (3.5-4.0)",24.138125,0.377158203125,96.5525,"Medium (100-999)","2-in-1/Convertible","Premium Brand",FALSE,"Popular","2-in-1 Convertible","Premium"
"B0FCYSWWC1","hp 14 ultrabook • back to school limited edition w/microsoft 365 • intel 4-core cpu • 8gb ram • 1.6tb storage (128gb onboard w/ 512gb portable drive + 1tb onedrive) • sky blue • win 11","HP","Amazon","4.4","277","$309.99",309.99,"$329.99",329.99,"False",4.4,277,8,NA,"Intel Other","Unknown","Windows 11",FALSE,FALSE,FALSE,6144,"Budget (<$500)","Good (4.0-4.5)",38.74875,0.0504541015625,70.4522727272727,"Medium (100-999)","Standard","Premium Brand",FALSE,"Popular","Budget Laptop","Premium"
"B0DY2V83HV","hp 14 ultrabook • intel 4-core cpu • back to school limited edition with microsoft 365 • 16gb ram • 1.6tb storage (128gb onboard withhp 512gb p500 portable ssd + 1tb onedrive) • win11 pro • silver","HP","Amazon","4.1","15","$389.99",389.99,"N/A",0,"False",4.1,15,16,NA,"Intel Other","Unknown","Unknown",FALSE,FALSE,FALSE,6144,"Budget (<$500)","Good (4.0-4.5)",24.374375,0.0634749348958333,95.119512195122,"Low (10-99)","Standard","Premium Brand",FALSE,"Some Reviews","Budget Laptop","Premium"
"B0DGLSB5NC","samsung 16” galaxy book5 pro 360 copilot+ pc, ai computer, intel core 7 ultra processor, 3k amoled (2880x1800) touchscreen, s pen,120hz, dolby atmos, student laptop, lightweight, all-day battery life","Samsung","Amazon","4.4","213","$1,465.00",1465,"$1,699.99",1699.99,"False",4.4,213,NA,16,"Intel Other","Unknown","Unknown",FALSE,FALSE,TRUE,NA,"Premium ($1k-$1.5k)","Good (4.0-4.5)",NA,NA,332.954545454545,"Medium (100-999)","2-in-1/Convertible","Premium Brand",FALSE,"Popular","2-in-1 Convertible","Premium"
