combined_id,source,product_id,position,sponsored,brand_final,title,rating,reviews,price,extracted_price,old_price,extracted_old_price,delivery,free_shipping,in_stock,seller,climate_pledge_friendly,search_query,page_fetched
Amazon_B0G164QFP1,Amazon,B0G164QFP1,5,False,Dell,Dell Precision 7770 Workstation Mobile Laptop PC | Intel Core i5-12th Gen | 32GB Ram + 1TB NVMe | Windows 11 Pro | NVIDIA RTX A1000 | 17-in UHD | Webcamera | Renewed.,N/A,N/A,"$1,170.00",1170.0,N/A,0.0,"['FREE delivery Tue, Dec 23', 'Or fastest delivery Tue, Dec 16']",,,,False,laptop 32GB RAM,1
Amazon_B0G3Y2RCF9,Amazon,B0G3Y2RCF9,7,True,HP,"HP Business Laptop Computer, 15.6"" FHD IPS LED Laptop, 32GB RAM 1TB SSD, Intel Core i3-N305 Processor, Fingerprint Reader, Numeric Keypad, Wi-Fi 6, Windows 11, NLY Earphones, Natural Silver",N/A,N/A,$589.99,589.99,N/A,0.0,"['FREE delivery Wed, Dec 17']",,,,False,laptop 32GB RAM,1
Amazon_B0BG3GR52T,Amazon,B0BG3GR52T,8,False,Dell,"Dell Latitude 5400 14"""" HD, Core i5-8265U 1.6GHz, 32GB RAM, 1TB M.2-NVMe, Windows 11 Pro 64Bit, CAM, Black (Renewed)",4.2,499,$299.99,299.99,N/A,0.0,"['FREE delivery Thu, Dec 18']",,,,False,laptop 32GB RAM,1
Amazon_B0G1CR6K4L,Amazon,B0G1CR6K4L,10,False,HP,HP EliteBook 840 G8 14-inch FHD Laptop Intel Core i7-1185G7 32GB RAM 1TB SSD Windows 11 Pro (Renewed),N/A,N/A,$489.99,489.99,N/A,0.0,"['FREE delivery Sat, Dec 20']",,,,False,laptop 32GB RAM,1
Amazon_B0FSF568D2,Amazon,B0FSF568D2,12,True,HP,"HP 15.6"" FHD Touchscreen Business & Student Laptop Computer, 32GB RAM 1TB SSD, 8-Cores Intel Core i3, Windows 11 Pro, PLUSERA Earphones, Moonlight Blue",4.1,24,$629.99,629.99,N/A,0.0,"['FREE delivery Wed, Dec 17']",,,,False,laptop 32GB RAM,1
Amazon_B0FL71R5NY,Amazon,B0FL71R5NY,14,False,HP,"HP Essential 2025 Business Laptop, 17.3"" HD+ Touchscreen, Intel Core i5-1334U Processor, 32GB RAM, 1TB SSD, Wi-Fi 6, W11 Pro, Webcam, Next gen AI, Backlit KB, Bundle with ADATA 512 External SSD",4.3,63,$849.00,849.0,N/A,0.0,"['FREE delivery Mon, Dec 22']",,,,False,laptop 32GB RAM,1
Amazon_B0FVLSDGRY,Amazon,B0FVLSDGRY,15,False,N/A,"Laptop, 32GB RAM 1TB SSD Laptop Computer, 6500Y Processor (Beats N5095, Up to 3.4GHz), 15.6"" FHD IPS Display Win 11 Laptops pc, WiFi 5, BT 5.2, HDMI, USB-C, Long Battery Life Laptops for Student",3.2,7,$389.00,389.0,N/A,0.0,"['FREE delivery Thu, Dec 18', 'Or fastest delivery Tomorrow, Dec 14']",,,,False,laptop 32GB RAM,1
Amazon_B0G3Y4P65R,Amazon,B0G3Y4P65R,17,True,HP,"HP 15.6"" FHD Business Laptop Computer, Windows 11 Laptop 32GB RAM 2TB SSD, Intel Core i3-N305 8-Core Processor, Fingerprint Reader, Numeric Keypad, Fast Charge, NLY Earphones, Natural Silver",N/A,N/A,$653.99,653.99,N/A,0.0,"['FREE delivery Wed, Dec 17']",,,,False,laptop 32GB RAM,1
Amazon_B0FXM1QB1G,Amazon,B0FXM1QB1G,18,False,N/A,"15.6'' IPS FHD-Laptop, 32GB RAM 1TB SSD AMD Ryzen 5(Beat i5-1135G7, 4 Cores Up to 3.7GHz) Student Computer with 65W Type-C, 2 Years Warranty, Fingerprint, Backlit Keyboard, BT5.2, Numpad, for Home",4.5,20,$499.99,499.99,$999.99,999.99,"['FREE delivery Tue, Dec 16']",,,,True,laptop 32GB RAM,1
Amazon_B0FM6W46QH,Amazon,B0FM6W46QH,19,False,N/A,"15.6 IPS-FHD-Laptop, 32GB RAM 512GB SSD 6500Y (up to 3.4GHz), Multi-Ports Lightweight Computer for Student-Home WiFi 5 BT5.0",4.1,50,$289.00,289.0,N/A,0.0,"['FREE delivery Thu, Dec 18', 'Or fastest delivery Tomorrow, Dec 14']",,,,False,laptop 32GB RAM,1
Amazon_B0G1XSH793,Amazon,B0G1XSH793,20,False,HP,"HP 15.6 inch Laptop Computer, Intel 4-Core Processor, 32GB DDR4 RAM, 1TB PCIe SSD, WiFi 6, Bluetooth 5.3, FHD Display, Type-C, HDMI, Webcam, Numeric Keypad, Natural Silver, Windows 11 Home",4.6,2600,$599.99,599.99,$999.00,999.0,"['FREE delivery Mon, Dec 22', 'Or fastest delivery Tue, Dec 16']",,,,False,laptop 32GB RAM,1
Amazon_B0DWM92TPK,Amazon,B0DWM92TPK,21,False,HP,"HP Stream 14"" HD BrightView Laptop, Intel Celeron N4120, 32GB RAM, 288GB Storage (128GB eMMC + 160GB SSD Docking Station Set), Intel UHD Graphics, HD Webcam, Wi-Fi, 1 Year Office 365, Win 11 S, Silver",4.3,145,$439.00,439.0,N/A,0.0,"['FREE delivery Thu, Dec 18', 'Or fastest delivery Tomorrow, Dec 14']",,,,False,laptop 32GB RAM,1
Amazon_B0G3Y5ZRBX,Amazon,B0G3Y5ZRBX,22,True,Dell,"Dell Touchscreen 15.6"" FHD Business Laptop Computer, Intel Core i7-1355U 10-Core Processor, 32GB RAM 1TB SSD, Windows 11 Laptop, Intel UHD Graphics, Numeric Keypad, Media Card Reader, Carbon Black",N/A,N/A,$789.99,789.99,N/A,0.0,"['FREE delivery Wed, Dec 17']",,,,False,laptop 32GB RAM,1
Amazon_B0FWK9WMMT,Amazon,B0FWK9WMMT,1,True,HP,"HP Flagship 17.3 Laptop Computer for Work & Home - AMD Ryzen 5 7430U (6-Core), AMD Radeon Graphics, FHD Anti-Glare IPS, Wi-Fi6 & BT 5.4, Fast Charge, Win 11 Pro, w/Accessory Kit, 16GB RAM, 512GB SSD",4.5,833,$679.99,679.99,"$2,099.99",2099.99,"['FREE delivery Tue, Dec 16']",,,,False,laptop 32GB RAM,2
Amazon_B0FTM58PDZ,Amazon,B0FTM58PDZ,2,True,HP,"HP Laptop, 17.3"" LED Business and Student Laptop Computer, Windows 11 Pro 32GB RAM 2TB SSD, Intel Core i3-N305, Microsoft Office Lifetime Suite, Numeric Keypad, SageNova Earphones, Natural Silver",N/A,N/A,$728.99,728.99,N/A,0.0,"['FREE delivery Wed, Dec 17']",,,,False,laptop 32GB RAM,2
Amazon_B0G5QVJFBX,Amazon,B0G5QVJFBX,5,False,Lenovo,"Lenovo ThinkPad E14 Business Laptop 14.0"" WUXGA (AMD Ryzen 7 7735U, 32GB DDR5, 512GB M.2 PCIe SSD, AMD Radeon 680M, Win 11 Home) w/MS 365 Personal, DKZ USB Port Expander",N/A,N/A,"$1,059.99",1059.99,N/A,0.0,"['FREE delivery Tue, Dec 16']",,,,False,laptop 32GB RAM,2
Amazon_B0DSPR414M,Amazon,B0DSPR414M,6,False,HP,"HP Victus 15 Gaming Laptop (15.6"" FHD 144Hz, NVIDIA RTX 4050 6GB, AMD Ryzen 7 7445HS, 32GB DDR5 RAM, 1TB SSD, 6-Core (> Intel i7-13700H) ), Backlit KB, Ethernet, Webcam, Wi-Fi 6, Win 11 Home",4.0,11,"$1,199.99",1199.99,N/A,0.0,"['FREE delivery Wed, Dec 17', 'Or fastest delivery Tue, Dec 16']",,,,False,laptop 32GB RAM,2
Amazon_B0FKT5C3DN,Amazon,B0FKT5C3DN,10,False,N/A,"Laptop Computer, 15.6"" FHD IPS | Pentium 6500Y | 32GB RAM | 1TB SSD | WiFi 5, BT5.0 | Privacy Shutter – for Office, Media, Home Use, Silver",5.0,7,$379.00,379.0,N/A,0.0,"['FREE delivery Thu, Dec 18', 'Or fastest delivery Tomorrow, Dec 14']",,,,False,laptop 32GB RAM,2
Amazon_B0DPQ35KMW,Amazon,B0DPQ35KMW,14,False,ASUS,"ASUS Zenbook DUO Laptop, Dual 14” OLED 3K 120Hz Touch Display, Evo, Intel Core Ultra 9 285H, Intel Arc Graphics, 32GB RAM, 1TB SSD, Windows 11, UX8406CA-PS99T",4.5,195,"$1,692.00",1692.0,"$1,799.99",1799.99,"['FREE delivery Thu, Dec 18', 'Or fastest delivery Tomorrow, Dec 14']",,,,True,laptop 32GB RAM,2
Amazon_B0FYMV6PQM,Amazon,B0FYMV6PQM,15,False,Dell,"Dell 15 Laptop DC15250 for Business & Student, Intel Core i7-1355U(Up to 5.0GHz), 15.6"" FHD 120Hz, 32GB RAM, 1TB SSD, Windows 11 Pro, Copilot AI, Backlit Keyboard, Fingerprint Reader",5.0,9,"$1,799.99",1799.99,N/A,0.0,"['FREE delivery Dec 18 - 22', 'Or fastest delivery Dec 17 - 18']",,,,False,laptop 32GB RAM,2
Amazon_B0G41H8HVM,Amazon,B0G41H8HVM,16,False,Dell,"Dell 15 Laptop 15.6 inch FHD Touchscreen, Intel 10-Core i5-1334U 32GB RAM 1TB SSD, Intel UHD Graphics, Win 11 Pro Black for Business and College Students",N/A,N/A,$642.67,642.67,N/A,0.0,"['FREE delivery Tue, Dec 16']",,,,False,laptop 32GB RAM,2
Amazon_B0FVSC4635,Amazon,B0FVSC4635,18,False,N/A,"Laptop Computer, Laptop with Gold 6500Y (Beat N5095, Up to 3.4GHz), 32GB RAM 512GB SSD, 1080P FHD IPS Display, Bluetooth, WiFi, HDMI, Type-C, 38WH Battery, Lightweight Laptops",3.8,8,$259.99,259.99,$369.99,369.99,"['FREE delivery Dec 23 - 30', 'Or fastest delivery Dec 23 - 29']",,,,False,laptop 32GB RAM,2
Amazon_B0FCYVWGC4,Amazon,B0FCYVWGC4,20,False,HP,HP 14 Ultrabook • Back to School Limited Edition w/Microsoft 365 • Intel 4-Core CPU • 32GB RAM • 1.6TB Storage (128GB OnBoard w/ 512GB Portable Drive + 1TB OneDrive) • Rose Gold • Win 11,4.4,277,$459.99,459.99,N/A,0.0,"['FREE delivery Tue, Dec 16']",,,,False,laptop 32GB RAM,2
Amazon_B0F43S8VXR,Amazon,B0F43S8VXR,5,False,Dell,"Dell Latitude 7410 14"" FHD Laptop Computer, Intel Core i7-10610U, 32GB DDR4 RAM, 512GB SSD, HDMI, Windows 11 Pro (Renewed)",4.5,9,$349.90,349.9,N/A,0.0,"['FREE delivery Thu, Dec 18', 'Or fastest delivery Tue, Dec 16']",,,,False,laptop 32GB RAM,3
Amazon_B0FR6CWGJB,Amazon,B0FR6CWGJB,6,False,Lenovo,"Lenovo LOQ Gaming Laptop, 15.6"" FHD 144Hz Display, AMD Ryzen 5 7235HS Processor, GeForce RTX 4050, 32GB DDR5, 1TB SSD, Wi-Fi 6, Ethernet, USB-C, HDMI, Backlit Keyboard, Windows 11 Home",4.7,27,$999.99,999.99,N/A,0.0,"['FREE delivery Wed, Dec 17', 'Or fastest delivery Tue, Dec 16']",,,,False,laptop 32GB RAM,3
Amazon_B0FZJ2RHBN,Amazon,B0FZJ2RHBN,12,True,HP,"HP 2025 15.6"" Touchscreen Business Laptop, AMD Ryzen 7 7730U (8-Core, Beats i7-1355U), 32GB RAM 1TB SSD, Numeric Keyboard, Copilot Key, Wi-Fi 6, Windows 11 Pro, w/Accessories",5.0,11,$899.99,899.99,"$3,999.99",3999.99,"['FREE delivery Dec 18 - 22', 'Or fastest delivery Dec 17 - 18']",,,,False,laptop 32GB RAM,3
Amazon_B0FV8MT4BB,Amazon,B0FV8MT4BB,13,False,Dell,"Dell 2025 Laptop Computer for Business | 15.6"" FHD 120Hz IPS Anti-Glare Display | Intel Core i7-1355U | Win 11 Pro | Backlit Keyboard | Fingerprint | WiFi 6 | 32GB RAM + 1TB SSD",4.4,30,$899.99,899.99,N/A,0.0,"['FREE delivery Tue, Dec 16']",,,,False,laptop 32GB RAM,3
Amazon_B0FMKBZLGM,Amazon,B0FMKBZLGM,19,False,Lenovo,"Lenovo 15.6"" FHD Laptop Computer for Home Student Study and Business, Intel Dual-Core Processor, 8GB DDR4 RAM, 256GB PCIe SSD, WiFi 6, Bluetooth 5.2, RJ-45, HDMI",4.2,2000,$329.99,329.99,$599.00,599.0,"['FREE delivery Wed, Dec 17', 'Or fastest delivery Tue, Dec 16']",,,,False,laptop 32GB RAM,3
Amazon_B0FTM1NF77,Amazon,B0FTM1NF77,21,True,HP,"HP 17.3"" Business Laptop Computer, Windows 11 Pro 17 Inch Laptop 32GB RAM 2TB SSD, Intel Core i3-N305 8-Core, Microsoft Office Lifetime Suite, Numeric Keypad, SageNova Earphones, Natural Silver",N/A,N/A,$727.99,727.99,N/A,0.0,"['FREE delivery Tue, Dec 16']",,,,False,laptop 32GB RAM,3
Amazon_B0CLHCMWWX,Amazon,B0CLHCMWWX,6,False,ASUS,"ASUS Vivobook Laptop, 14"" FHD Display, i3-1215U, 24GB RAM, 1TB SSD, Wi-Fi 6, HDMI, Webcam, Touchpad, Windows 11 Home, Blue",4.3,559,$394.99,394.99,N/A,0.0,"['FREE delivery Thu, Dec 18']",,,,False,laptop 1TB SSD,1
Amazon_B0DR2QCKNR,Amazon,B0DR2QCKNR,8,False,N/A,"15.6"" Laptop Computer Notebook, 4-Core N95 Processor, FHD Display, Backlit Keyboard, Fingerprint, Webcam, Bluetooth, WiFi, Win 11 Pro, 10TB Upgradeable, T152A, 16GB RAM, 1TB NVMe SSD, Silver",4.3,452,$265.99,265.99,$279.99,279.99,"['FREE delivery Thu, Dec 18', 'Or fastest delivery Tue, Dec 16']",,,,True,laptop 1TB SSD,1
Amazon_B0FPQS3LF8,Amazon,B0FPQS3LF8,12,False,NIMO,"NIMO 15.6'' IPS FHD-Laptop, 16GB RAM 1TB SSD AMD Ryzen 5(Beat i5-1135G7, 4 Cores Up to 3.7GHz) Student Computer with 2 Years Warranty, 65W Type-C, Fingerprint, Backlit Keyboard, BT5.2, Numpad",4.5,20,$399.99,399.99,$699.99,699.99,"['FREE delivery Fri, Dec 19', 'Or fastest delivery Tue, Dec 16']",,,,False,laptop 1TB SSD,1
Amazon_B0DCSYTVDD,Amazon,B0DCSYTVDD,13,False,HP,"HP 255 G10 Laptop for Home or Work, 16GB RAM, 1TB SSD, 15.6"" Full HD, Ryzen 3 7330U (Beat Intel i5-1135G7), HDMI, USB-C, Windows 11 Pro, Business and Fun Ready",4.3,868,$519.99,519.99,N/A,0.0,"['FREE delivery Dec 18 - 22', 'Or fastest delivery Wed, Dec 17']",,,,False,laptop 1TB SSD,1
Amazon_B0FL7FKYKZ,Amazon,B0FL7FKYKZ,15,False,Dell,"Dell Inspiron 15 Touchscreen Business Laptop, AMD Ryzen 7 7730U, 15.6"" FHD IPS (1920×1080),32GB DDR4 RAM, 1TB PCIe SSD, Windows 11 Pro Lifetime & Copilot AI with Laptop Accessories Kit",3.5,24,$654.00,654.0,$769.00,769.0,"['FREE delivery Wed, Dec 17', 'Or fastest delivery Tue, Dec 16']",,,,False,laptop 1TB SSD,1
Amazon_B0DB66L7WY,Amazon,B0DB66L7WY,16,False,ASUS,"ASUS Daily Vivobook Laptop, 14"" FHD Display, Intel Core i3-1215U, 16GB RAM, 1TB SSD, Wi-Fi 6, HDMI, Webcam, Touchpad, Windows 11 Home, Blue",4.3,559,$349.99,349.99,N/A,0.0,"['FREE delivery Wed, Dec 17']",,,,False,laptop 1TB SSD,1
Amazon_B0F9LN3HPM,Amazon,B0F9LN3HPM,1,True,Lenovo,"Lenovo IdeaPad 15.6” FHD Touchscreen Laptop, 40GB RAM 2.5TB Storage (2TB SSD+512GB SD Card), 10-Cores Intel Core i5-1235U, Windows 11 Pro with Microsoft Office Included, PLUSERA Earphones",4.2,43,$719.99,719.99,N/A,0.0,"['FREE delivery Tue, Dec 16']",,,,False,laptop 1TB SSD,2
Amazon_B0FG3LV4TH,Amazon,B0FG3LV4TH,2,True,Dell,"Dell Inspiron 15"" FHD Touchscreen Business & Student Laptop Computer, 16GB RAM 1TB Storage (512GB SSD+ 512GB SD Card), 10-Cores Intel Core i5, Windows 11 Pro with Microsoft Office Included, Black",4.0,12,$575.99,575.99,$639.99,639.99,"['FREE delivery Tue, Dec 16']",,,,False,laptop 1TB SSD,2
Amazon_B0D44YZQBM,Amazon,B0D44YZQBM,3,False,NIMO,"NIMO 15.6 IPS FHD-Laptop, 16GB RAM 1TB SSD Intel Pentium Quad Core N100, Computer with Backlit Keyboard Fingerprint (Beat to i3-1115G4 Up to 3.4GHz) Laptops for Student, Win 11 Rose Gold",4.5,750,$419.99,419.99,N/A,0.0,"['FREE delivery Fri, Dec 19', 'Or fastest delivery Tue, Dec 16']",,,,True,laptop 1TB SSD,2
Amazon_B0F6YDYHRD,Amazon,B0F6YDYHRD,6,False,NIMO,"NIMO 15.6'' IPS FHD-Laptop, 16GB RAM 1TB SSD AMD Ryzen 5(Beat i5-1135G7, 4 Cores Up to 3.7GHz) Student Computer with 65W Type-C, 2 Years Warranty, Fingerprint, Backlit Keyboard, for Home and Business",4.4,150,$399.99,399.99,$549.99,549.99,"['FREE delivery Thu, Dec 18', 'Or fastest delivery Tue, Dec 16']",,,,False,laptop 1TB SSD,2
Amazon_B08QBJ2YMG,Amazon,B08QBJ2YMG,8,False,Samsung,"Samsung 870 EVO SATA III SSD 1TB 2.5” Internal Solid State Drive, Upgrade PC or Laptop Memory and Storage for IT Pros, Creators, Everyday Users, MZ-77E1T0B/AM",4.8,44400,$116.99,116.99,$129.99,129.99,"['FREE delivery Fri, Dec 19']",,,,False,laptop 1TB SSD,2
Amazon_B0DP15YMQ8,Amazon,B0DP15YMQ8,9,False,HP,"HP 17 Laptop, 17.3"" FHD Display, 32GB RAM, 1TB SSD, AMD Ryzen 5 Processor(Beats i7-1165G7, Up to 4.3GHz), Webcam, Numeric Keypad, Long Battery Life, Windows 11 Home, Alpacatec Accessories, Silver",4.0,265,$628.90,628.9,N/A,0.0,"['FREE delivery Wed, Dec 17', 'Or fastest delivery Tue, Dec 16']",,,,False,laptop 1TB SSD,2
Amazon_B07YD579WM,Amazon,B07YD579WM,10,False,N/A,"Crucial BX500 1TB 3D NAND SATA 2.5-Inch Internal SSD, up to 540MB/s - CT1000BX500SSD1, Solid State Drive",4.7,129600,$68.50,68.5,$100.99,100.99,['FREE delivery'],,,,False,laptop 1TB SSD,2
Amazon_B0FQ1QYYJK,Amazon,B0FQ1QYYJK,11,True,N/A,"laptop 16-inch , 8GB DDR 256GB SSD portable laptop computer, expandable to 1TB, Pentium quad-core CPU up to 2.64 GHz, 9000mAh battery, interface, USB3.0 interface, dual-band WiFi, webcam, slim laptops",4.2,48,$219.99,219.99,N/A,0.0,"['FREE delivery Thu, Dec 18']",,,,False,laptop 1TB SSD,2
Amazon_B0G2XTWDFS,Amazon,B0G2XTWDFS,12,True,Dell,"Dell Inspiron 15 3530 FHD Touchscreen i7 Laptop, 16GB RAM 1TB SSD Intel 10-Core i7-1355U (Up to 5.0GHz), Intel Iris Xe Graphics, WiFi 6, Win 11 Pro, W/Accessorry, for Business and College Students",5.0,4,$629.99,629.99,$699.99,699.99,"['FREE delivery Mon, Dec 22', 'Or fastest delivery Tue, Dec 16']",,,,False,laptop 1TB SSD,2
Amazon_B0FXFY73GH,Amazon,B0FXFY73GH,13,False,N/A,"16"" Traditional Laptop Computer, i3 Processor 16GB RAM 1TB SSD Silver Laptops Notebook with Backlit Keyboard, Fingerprint, WiFi 6 Bluetooth 5.3 Laptops for Students & Office USB-C Port",4.4,9,$299.99,299.99,$319.99,319.99,"['FREE delivery Thu, Dec 18']",,,,True,laptop 1TB SSD,2
Amazon_B0DNQ1K82W,Amazon,B0DNQ1K82W,16,False,N/A,"Laptop, 12GB LPDDR5 RAM 1TB SSD, Quad-Core N95 Processor Up to 3.4GHz, 15.6"" FHD IPS Display, WiFi 5, Laptop Computer with Fingerprint for Students and Business, Gray",4.2,97,$259.00,259.0,$289.00,289.0,"['FREE delivery Thu, Dec 18']",,,,False,laptop 1TB SSD,2
Amazon_B09XDJ673F,Amazon,B09XDJ673F,17,False,fanxiang,"fanxiang S101 1TB SSD SATA SSD 1TB Internal Solid State Drive SATA III 6Gb/s 2.5"" SSD, UP to 550MB/s, 3D NAND TLC, Upgrade Laptop PC and Desktops",4.5,22900,$105.99,105.99,N/A,0.0,"['FREE delivery Thu, Dec 18']",,,,False,laptop 1TB SSD,2
Amazon_B0G1R59PP1,Amazon,B0G1R59PP1,22,True,Dell,Dell 15.6-Inch Business & Student Laptop | Core i7 1355U | 120 Hz FHD Display | AI Copilot | Fingerprint Reader | Windows 11 Pro | Backlit Keyboard | Privacy Camera (32GB RAM 1TB SSD),4.8,15,$899.99,899.99,"$3,799.99",3799.99,"['FREE delivery Dec 18 - 22', 'Or fastest delivery Dec 17 - 18']",,,,False,laptop 1TB SSD,2
Amazon_B0FTLRBJC9,Amazon,B0FTLRBJC9,2,True,HP,"HP Touchscreen 15.6"" FHD Business Laptop Computer, Windows 11 Pro 16GB RAM 1TB SSD, Intel Core i3-N305 8-Core, Microsoft Office Lifetime Suite, Numeric Keypad, SageNova Earphones, Moonlight Blue",N/A,N/A,$597.99,597.99,N/A,0.0,"['FREE delivery Wed, Dec 17']",,,,False,laptop 1TB SSD,3
Amazon_B0BHJJ9Y77,Amazon,B0BHJJ9Y77,6,False,Samsung,"Samsung 990 PRO SSD 2TB NVMe M.2 PCIe Gen4, M.2 2280 Internal Solid State Hard Drive, Seq. Read Speeds Up to 7,450 MB/s for High End Computing, Gaming, and Heavy Duty Workstations, MZ-V9P2T0B/AM",4.7,15900,$209.99,209.99,$229.99,229.99,['FREE delivery'],,,,False,laptop 1TB SSD,3
Amazon_B0DZ5ZK225,Amazon,B0DZ5ZK225,7,False,N/A,"Crucial P510 PCIe Gen5 NVMe 1TB SSD, Up to 11,000MB/s, TLC NAND, Laptop & Desktop (PC) Compatible, for Gamers & Creatives, Solid State Drive – CT1000P510SSD8-01",4.8,545,$138.99,138.99,N/A,0.0,"['FREE delivery Thu, Dec 18', 'Or fastest delivery Wed, Dec 17']",,,,False,laptop 1TB SSD,3
Amazon_B0F5NNFQTV,Amazon,B0F5NNFQTV,9,False,Lenovo,"Lenovo IdeaPad Laptop Computer 2025, 15.6"" Display, 20GB RAM, 1.6TB Storage (1TB SSD + 128GB eMMC + 500GB Ext), Intel Dual Core Processor, Long Battery, MarxsolAccessory, 1 Year Office 365, Win 11",4.0,92,$419.00,419.0,N/A,0.0,"['FREE delivery Dec 23 - 30', 'Or fastest delivery Tue, Dec 16']",,,,False,laptop 1TB SSD,3
Amazon_B0F8PDCWT3,Amazon,B0F8PDCWT3,14,False,Lenovo,Lenovo IdeaPad 1i Laptop with Office 365 Home and Business • 1TB Cloud Storage and 128GB SSD • 8GB RAM • Intel Core • 14 Anti-Glare Screen • WiFi-6 • 11HR Battery • Windows 11 no Mouse,4.1,429,$246.78,246.78,$299.98,299.98,"['FREE delivery Wed, Dec 17', 'Or fastest delivery Tue, Dec 16']",,,,False,laptop 1TB SSD,3
Amazon_B0DY1ZKKKL,Amazon,B0DY1ZKKKL,17,False,Lenovo,Lenovo V15 Business Laptop Computer | 2025/2026 Edition | Intel Pentium 4-Core Processor | 15.6 FHD Screen (1920 x 1080) | 16GB RAM | 1TB SSD | Ethernet RJ-45 | Windows 11 Pro with Microsoft Office,3.6,10,$479.99,479.99,$639.99,639.99,"['FREE delivery Tue, Dec 16']",,,,False,laptop 1TB SSD,3
Amazon_B0F538NQPH,Amazon,B0F538NQPH,1,False,MSI,MSI Thin 15.6 inch FHD 144Hz Gaming Laptop Intel Core i5-13420H NVIDIA GeForce RTX 4060-16GB DDR4 512GB SSD Gray (2025),4.6,29,$794.99,794.99,N/A,0.0,"['FREE delivery Tue, Dec 16']",,,,False,laptop RTX 4060,1
Amazon_B0DJV6GF83,Amazon,B0DJV6GF83,2,False,ASUS,"ASUS TUF Gaming A15 Gaming Laptop, 15.6” FHD 144Hz, 100% sRGB Display, GeForce RTX 4060, AMD Ryzen 5 7535HS, 16GB DDR5, 512GB PCIe SSD, Wi-Fi 6, Windows 11, FA507NV-EH53",4.9,9,$898.90,898.9,N/A,0.0,['FREE delivery Dec 17 - 18'],,,,False,laptop RTX 4060,1
Amazon_B0CXVGSY2H,Amazon,B0CXVGSY2H,3,False,MSI,"MSI Katana A15 AI 15.6” 144Hz FHD Gaming Laptop – Ryzen 7-8845HS, GeForce RTX 4060, 32GB DDR5, 1TB SSD, Cooler Boost 5, Windows 1, B8VF-448US",4.0,320,"$1,269.00",1269.0,N/A,0.0,"['FREE delivery Dec 17 - 18', 'Or fastest delivery Tue, Dec 16']",,,,False,laptop RTX 4060,1
Amazon_B0F21ZC4FM,Amazon,B0F21ZC4FM,4,False,MSI,"MSI Thin 15 Gaming Laptop 15.6"" FHD IPS 144Hz Intel Octa-core i5-13420H (Beats i7-12650H) 16GB RAM 512GB SSD GeForce RTX 4060 Backlit USB-C Win11 w/ICP Hub",4.6,18,$799.00,799.0,N/A,0.0,"['FREE delivery Tue, Dec 16']",,,,False,laptop RTX 4060,1
Amazon_B0FHKQV8KB,Amazon,B0FHKQV8KB,5,False,MSI,MSI Thin 15.6 inch FHD 144Hz Gaming Laptop |AMD Ryzen 5 7535HS| NVIDIA GeForce RTX 4060|Webcam |Backlit|Gray| 16GB RAM | 512GB SSD |Windows 11 Home |Bundle with USB 3.0 Hub,4.6,3,$804.99,804.99,N/A,0.0,"['FREE delivery Wed, Dec 17', 'Or fastest delivery Tue, Dec 16']",,,,False,laptop RTX 4060,1
Amazon_B0FHD45Q1F,Amazon,B0FHD45Q1F,8,False,MSI,"MSI Thin 15.6 inch 144Hz FHD Thin Bezel IPS Gaming Laptop, AMD Ryzen 5 7535HS, NVIDIA GeForce RTX 4060 -Window 11, w/HDMI Cable (2025) (16GB RAM | 1TB PCIe SSD)",4.6,29,$860.00,860.0,N/A,0.0,"['FREE delivery Thu, Dec 18', 'Or fastest delivery Tue, Dec 16']",,,,False,laptop RTX 4060,1
Amazon_B0DB2SVS68,Amazon,B0DB2SVS68,9,False,HP,"HP Victus 15.6"" FHD IPS 144Hz Gaming Laptop - Mica Silver - AMD Ryzen 7 8845HS 3.8GHz; NVIDIA GeForce RTX 4060 8GB GDDR6; 16GB DDR5-5600 RAM; 1TB NVMe M.2 SSD; Wi-Fi 6E; Windows 11 Home",4.9,23,"$1,039.99",1039.99,"$1,199.00",1199.0,"['FREE delivery Dec 19 - 23', 'Or fastest delivery Tue, Dec 16']",,,,False,laptop RTX 4060,1
Amazon_B0DWGVPS6P,Amazon,B0DWGVPS6P,12,False,MSI,"msi Katana 15 15.6"" 144Hz FHD Gaming Laptop, Intel Core i7-13620H up to 4.9GHz, 16GB RAM DDR5 5200MHz, 1TB NVMe SSD, NVIDIA RTX 4060 8GB GDDR6, Windows 11",4.0,5,"$1,194.00",1194.0,N/A,0.0,"['FREE delivery Dec 17 - 18', 'Or fastest delivery Tue, Dec 16']",,,,False,laptop RTX 4060,1
Amazon_B0F5HTGCJ2,Amazon,B0F5HTGCJ2,13,False,N/A,"Thunderobot Radiant 16 4060 2.5K Gaming Laptop | 16"" QHD+ 240Hz Display | 14th Gen Core i7-14650HX | GeForce RTX 4060 | 32GB DDR5 | 1TB SSD | RGB Backlit KB | Wi-Fi 6 | Win 11 Home | Gray",5.0,2,"$1,199.00",1199.0,"$1,399.00",1399.0,"['FREE delivery Tue, Dec 16']",,,,False,laptop RTX 4060,1
